admin,biryr,sex,teasown
350121,1974,.611765,0
350121,1975,.5625,0
350121,1976,.4,0
350121,1977,.529412,0
350121,1978,.529412,0
350121,1979,.514706,0
350121,1980,.610169,0
350121,1981,.620253,0
350121,1982,.550562,0
350121,1983,.477778,0
350121,1984,.666667,0
350121,1985,.509804,0
350121,1986,.590909,0
350121,1987,.5,0
350121,1988,.509434,0
350121,1989,.696429,0
350121,1990,.461538,0
350122,1962,.434783,0
350122,1963,.480122,0
350122,1964,.464286,0
350122,1965,.447154,0
350122,1966,.5,0
350122,1967,.477032,0
350122,1968,.543933,0
350122,1969,.513889,0
350122,1970,.478947,0
350122,1971,.534884,0
350122,1972,.522648,0
350122,1973,.544061,0
350122,1974,.588679,0
350122,1975,.456989,0
350122,1976,.494681,0
350122,1977,.535461,0
350122,1978,.514599,0
350122,1979,.492063,0
350122,1980,.502994,0
350122,1981,.563877,0
350122,1982,.559078,0
350122,1983,.546032,0
350122,1984,.606469,0
350122,1985,.59727,0
350122,1986,.56129,0
350122,1987,.602041,0
350122,1988,.55814,0
350122,1989,.586441,0
350122,1990,.627119,0
350123,1962,.462963,0
350123,1963,.567164,0
350123,1964,.757143,0
350123,1965,.485294,0
350123,1966,.532468,0
350123,1967,.362069,0
350123,1968,.508475,0
350123,1969,.507463,0
350123,1970,.631579,0
350123,1971,.523077,0
350123,1972,.564516,0
350123,1973,.465753,0
350123,1974,.5,0
350123,1975,.625,0
350123,1976,.457143,0
350123,1977,.387755,0
350123,1978,.581395,0
350123,1979,.416667,0
350123,1980,.432432,0
350123,1981,.459459,0
350123,1982,.43662,0
350123,1983,.466667,0
350123,1984,.454545,0
350123,1985,.509434,0
350123,1986,.54717,0
350123,1987,.606061,0
350123,1988,.596154,0
350123,1989,.514286,0
350123,1990,.446809,0
350124,1962,.514286,0
350124,1963,.612903,0
350124,1964,.558824,0
350124,1965,.5,0
350124,1966,.5,0
350124,1967,.388889,0
350124,1968,.833333,0
350124,1969,.425532,0
350124,1970,.55,0
350124,1971,.555556,0
350124,1972,.571429,0
350124,1973,.512821,0
350124,1974,.5,0
350124,1975,.461538,0
350124,1976,.5,0
350124,1977,.478261,0
350124,1978,.645161,0
350124,1979,.466667,0
350124,1980,.703704,0
350124,1981,.435897,0
350124,1982,.5,0
350124,1983,.5,0
350124,1984,.555556,0
350124,1985,.583333,0
350124,1986,.612903,0
350124,1987,.586207,0
350124,1988,.695652,0
350124,1989,.647059,0
350124,1990,.315789,0
350125,1962,.45098,0
350125,1963,.527273,0
350125,1964,.491525,0
350125,1965,.478261,0
350125,1966,.381818,0
350125,1967,.589286,0
350125,1968,.46,0
350125,1969,.508475,0
350125,1970,.483871,0
350125,1971,.459016,0
350125,1972,.640625,0
350125,1973,.5,0
350125,1974,.4375,0
350125,1975,.421053,0
350125,1976,.578947,0
350125,1977,.479452,0
350125,1978,.616667,0
350125,1979,.542373,0
350125,1980,.552632,0
350125,1981,.625,0
350125,1982,.655172,0
350125,1983,.551724,0
350125,1984,.552239,0
350125,1985,.571429,0
350125,1986,.590164,0
350125,1987,.493827,0
350125,1988,.545455,0
350125,1989,.550725,0
350125,1990,.580645,0
350126,1962,.492537,0
350126,1963,.430556,0
350126,1964,.557377,0
350126,1965,.5,0
350126,1966,.564516,0
350126,1967,.535211,0
350126,1968,.47541,0
350126,1969,.470588,0
350126,1970,.527273,0
350126,1971,.422222,0
350126,1972,.6,0
350126,1973,.525,0
350126,1974,.628571,0
350126,1975,.685714,0
350126,1976,.458333,0
350126,1977,.563218,0
350126,1978,.485714,0
350126,1979,.510204,0
350126,1980,.45,0
350126,1981,.627451,0
350126,1982,.618421,0
350126,1983,.597222,0
350126,1984,.42029,0
350126,1985,.5,0
350126,1986,.486111,0
350126,1987,.513889,0
350126,1988,.45679,0
350126,1989,.566038,0
350126,1990,.394737,0
350127,1962,.547619,0
350127,1963,.433962,0
350127,1964,.590062,0
350127,1965,.576271,0
350127,1966,.543956,0
350127,1967,.52514,0
350127,1968,.527363,0
350127,1969,.513514,0
350127,1970,.573427,0
350127,1971,.560976,0
350127,1972,.485714,0
350127,1973,.527426,0
350127,1974,.484848,0
350127,1975,.545455,0
350127,1976,.610619,0
350127,1977,.518657,0
350127,1978,.508621,0
350127,1979,.547619,0
350127,1980,.570588,0
350127,1981,.526316,0
350127,1982,.49434,0
350127,1983,.511211,0
350127,1984,.452632,0
350127,1985,.587963,0
350127,1986,.492063,0
350127,1987,.554545,0
350127,1988,.547325,0
350127,1989,.493671,0
350127,1990,.5,0
350128,1962,.513514,0
350128,1963,.536585,0
350128,1964,.4375,0
350128,1965,.486486,0
350128,1966,.416667,0
350128,1967,.458333,0
350128,1968,.534884,0
350128,1969,.45283,0
350128,1970,.333333,0
350128,1971,.5,0
350128,1972,.552632,0
350128,1973,.441176,0
350128,1974,.565217,0
350128,1975,.47619,0
350128,1976,.571429,0
350128,1977,.530612,0
350128,1978,.567901,0
350128,1979,.3,0
350128,1980,.444444,0
350128,1981,.576923,0
350128,1982,.5,0
350128,1983,.482759,0
350128,1984,.583333,0
350128,1985,.647059,0
350128,1986,.552632,0
350128,1987,.479167,0
350128,1988,.425287,0
350128,1989,.705882,0
350128,1990,.272727,0
350203,1962,1,0
350203,1963,.666667,0
350203,1964,.25,0
350203,1965,0,0
350203,1966,0,0
350203,1967,.571429,0
350203,1968,.666667,0
350203,1969,0,0
350203,1970,1,0
350203,1971,.375,0
350203,1972,.4,0
350203,1973,0,0
350203,1974,0,0
350203,1976,.5,0
350203,1985,.5,0
350203,1986,.75,0
350203,1987,.4,0
350203,1988,.625,0
350203,1989,0,0
350203,1990,.666667,0
350204,1962,.833333,0
350204,1963,.888889,0
350204,1964,.8,0
350204,1965,.571429,0
350204,1966,.692308,0
350204,1967,.428571,0
350204,1968,.791667,0
350204,1969,.625,0
350204,1970,.75,0
350204,1971,.766667,0
350204,1972,.655172,0
350204,1973,.5,0
350204,1974,.222222,0
350204,1975,.8,0
350204,1976,.666667,0
350204,1977,.6,0
350204,1978,.75,0
350204,1979,1,0
350204,1980,.428571,0
350204,1981,1,0
350204,1982,.5,0
350204,1983,0,0
350204,1985,.333333,0
350204,1986,.272727,0
350204,1987,.5,0
350204,1988,.4,0
350204,1989,.5,0
350211,1962,.44,0
350211,1963,.488889,0
350211,1964,.489796,0
350211,1965,.58,0
350211,1966,.6,0
350211,1967,.333333,0
350211,1968,.603774,0
350211,1969,.529412,0
350211,1970,.479167,0
350211,1971,.604167,0
350211,1972,.78125,0
350211,1973,.558824,0
350211,1974,.5,0
350211,1975,.575,0
350211,1976,.485714,0
350211,1977,.588235,0
350211,1978,.433333,0
350211,1979,.615385,0
350211,1980,.590909,0
350211,1981,.486486,0
350211,1982,.413043,0
350211,1983,.442308,0
350211,1984,.5,0
350211,1985,.666667,0
350211,1986,.4,0
350211,1987,.466667,0
350211,1988,.520833,0
350211,1989,.454545,0
350211,1990,.666667,0
350221,1962,.541667,0
350221,1963,.534247,0
350221,1964,.380952,0
350221,1965,.528846,0
350221,1966,.5,0
350221,1967,.592593,0
350221,1968,.547619,0
350221,1969,.54,0
350221,1970,.493506,0
350221,1971,.561151,0
350221,1972,.56383,0
350221,1973,.488722,0
350221,1974,.466667,0
350221,1975,.5,0
350221,1976,.558824,0
350221,1977,.54955,0
350221,1978,.515152,0
350221,1979,.47191,0
350221,1980,.4625,0
350221,1981,.562914,0
350221,1982,.438272,0
350221,1983,.552448,0
350221,1984,.590551,0
350221,1985,.534653,0
350221,1986,.628571,0
350221,1987,.574468,0
350221,1988,.556604,0
350221,1989,.609756,0
350221,1990,.685185,0
350302,1962,.321429,0
350302,1963,.238095,0
350302,1964,.083333,0
350302,1965,.290323,0
350302,1966,.26,0
350302,1967,.181818,0
350302,1968,.15,0
350302,1969,.215909,0
350302,1970,.294118,0
350302,1971,.152174,0
350302,1972,.113924,0
350302,1973,.111111,0
350302,1974,.189189,0
350302,1975,.470588,0
350302,1976,.210526,0
350302,1977,.588235,0
350302,1978,.785714,0
350302,1979,.642857,0
350302,1980,.375,0
350302,1981,.666667,0
350302,1982,.421053,0
350302,1983,.571429,0
350302,1984,.538462,0
350302,1985,.441176,0
350302,1986,.488889,0
350302,1987,.5,0
350302,1988,.517241,0
350302,1989,.636364,0
350302,1990,.566667,0
350303,1962,.439024,0
350303,1963,.440678,0
350303,1964,.59375,0
350303,1965,.634146,0
350303,1966,.302326,0
350303,1967,.488372,0
350303,1968,.390244,0
350303,1969,.514286,0
350303,1970,.321429,0
350303,1971,.5,0
350303,1972,.5,0
350303,1973,.483871,0
350303,1974,.53125,0
350303,1975,.484848,0
350303,1976,.37931,0
350303,1977,.5625,0
350303,1978,.475,0
350303,1979,.447368,0
350303,1980,.181818,0
350303,1981,.583333,0
350303,1982,.469697,0
350303,1983,.479167,0
350303,1984,.536585,0
350303,1985,.5,0
350303,1986,.568182,0
350303,1987,.47541,0
350303,1988,.442308,0
350303,1989,.529412,0
350303,1990,.6,0
350321,1962,.441489,0
350321,1963,.484615,0
350321,1964,.456221,0
350321,1965,.459716,0
350321,1966,.534188,0
350321,1967,.448454,0
350321,1968,.436019,0
350321,1969,.5,0
350321,1970,.528302,0
350321,1971,.471014,0
350321,1972,.44958,0
350321,1973,.559859,0
350321,1974,.468354,0
350321,1975,.5,0
350321,1976,.503448,0
350321,1977,.501901,0
350321,1978,.511784,0
350321,1979,.504673,0
350321,1980,.5,0
350321,1981,.477477,0
350321,1982,.478261,0
350321,1983,.518367,0
350321,1984,.475694,0
350321,1985,.476056,0
350321,1986,.444444,0
350321,1987,.441624,0
350321,1988,.520833,0
350321,1989,.453782,0
350321,1990,.489209,0
350322,1962,.613636,0
350322,1963,.484848,0
350322,1964,.47,0
350322,1965,.429825,0
350322,1966,.5,0
350322,1967,.534653,0
350322,1968,.463768,0
350322,1969,.552,0
350322,1970,.551402,0
350322,1971,.540881,0
350322,1972,.512,0
350322,1973,.503106,0
350322,1974,.443396,0
350322,1975,.577465,0
350322,1976,.5,0
350322,1977,.539007,0
350322,1978,.539474,0
350322,1979,.561644,0
350322,1980,.479452,0
350322,1981,.409091,0
350322,1982,.478261,0
350322,1983,.543478,0
350322,1984,.55102,0
350322,1985,.509259,0
350322,1986,.521739,0
350322,1987,.536232,0
350322,1988,.485714,0
350322,1989,.512346,0
350322,1990,.43662,0
350402,1962,.916667,0
350402,1963,.538462,0
350402,1964,.8125,0
350402,1965,.789474,0
350402,1966,.947368,0
350402,1967,.857143,0
350402,1968,.75,0
350402,1969,.904762,0
350402,1970,.5,0
350402,1971,.805556,0
350402,1972,.684211,0
350402,1973,.818182,0
350402,1974,.636364,0
350402,1975,.666667,0
350402,1976,.428571,0
350402,1977,.5,0
350402,1978,.6,0
350402,1979,.666667,0
350402,1980,.666667,0
350402,1981,.444444,0
350402,1982,.25,0
350402,1983,.777778,0
350402,1984,0,0
350402,1985,.5,0
350402,1986,.636364,0
350402,1987,.6875,0
350402,1988,.571429,0
350402,1989,.4,0
350402,1990,.6,0
350403,1962,.550725,0
350403,1963,.481013,0
350403,1964,.525,0
350403,1965,.493827,0
350403,1966,.573333,0
350403,1967,.477612,0
350403,1968,.5,0
350403,1969,.538462,0
350403,1970,.545455,0
350403,1971,.581081,0
350403,1972,.460526,0
350403,1973,.671642,0
350403,1974,.613333,0
350403,1975,.416667,0
350403,1976,.588235,0
350403,1977,.508772,0
350403,1978,.566667,0
350403,1979,.514286,0
350403,1980,.633333,0
350403,1981,.555556,0
350403,1982,.452381,0
350403,1983,.483333,0
350403,1984,.5,0
350403,1985,.54902,0
350403,1986,.471429,0
350403,1987,.523077,0
350403,1988,.608696,0
350403,1989,.661765,0
350403,1990,.594595,0
350421,1962,.4,0
350421,1963,.625,0
350421,1964,.5,0
350421,1965,.666667,0
350421,1966,.428571,0
350421,1967,.272727,0
350421,1968,.545455,0
350421,1969,.333333,0
350421,1970,.5,0
350421,1971,.571429,0
350421,1972,.4,0
350421,1973,.461538,0
350421,1974,.8,0
350421,1975,.333333,0
350421,1976,.6,0
350421,1977,.333333,0
350421,1978,.625,0
350421,1979,.466667,0
350421,1980,.666667,0
350421,1981,.777778,0
350421,1982,.6,0
350421,1983,.416667,0
350421,1984,.777778,0
350421,1985,.571429,0
350421,1986,.375,0
350421,1987,.5,0
350421,1988,.875,0
350421,1989,.428571,0
350421,1990,.666667,0
350423,1962,.5,0
350423,1963,.529412,0
350423,1964,.375,0
350423,1965,.454545,0
350423,1966,.3,0
350423,1967,.166667,0
350423,1968,.444444,0
350423,1969,.473684,0
350423,1970,.5,0
350423,1971,.533333,0
350423,1972,.583333,0
350423,1973,.428571,0
350423,1974,.571429,0
350423,1975,.6,0
350423,1976,.6,0
350423,1977,.727273,0
350423,1978,.642857,0
350423,1979,.4,0
350423,1980,.428571,0
350423,1981,.4,0
350423,1982,.625,0
350423,1983,.444444,0
350423,1984,.6,0
350423,1985,.636364,0
350423,1986,.466667,0
350423,1987,.222222,0
350423,1988,.666667,0
350423,1989,.647059,0
350423,1990,.4,0
350424,1962,.457143,0
350424,1963,.526316,0
350424,1964,.4375,0
350424,1965,.410256,0
350424,1966,.466667,0
350424,1967,.567568,0
350424,1968,.541667,0
350424,1969,.510638,0
350424,1970,.52381,0
350424,1971,.595238,0
350424,1972,.351351,0
350424,1973,.546875,0
350424,1974,.617021,0
350424,1975,.6,0
350424,1976,.625,0
350424,1977,.613636,0
350424,1978,.466667,0
350424,1979,.472222,0
350424,1980,.583333,0
350424,1981,.525,0
350424,1982,.292683,0
350424,1983,.588235,0
350424,1984,.485294,0
350424,1985,.568182,0
350424,1986,.73913,0
350424,1987,.434783,0
350424,1988,.520833,0
350424,1989,.643836,0
350424,1990,.521739,0
350425,1962,.458824,0
350425,1963,.513158,0
350425,1964,.486111,0
350425,1965,.5,0
350425,1966,.540816,0
350425,1967,.453704,0
350425,1968,.536082,0
350425,1969,.495327,0
350425,1970,.461538,0
350425,1971,.518182,0
350425,1972,.481818,0
350425,1973,.513889,0
350425,1974,.449541,0
350425,1975,.487805,0
350425,1976,.486486,0
350425,1977,.511905,0
350425,1978,.481132,0
350425,1979,.494253,0
350425,1980,.516854,0
350425,1981,.532609,0
350425,1982,.504951,0
350425,1983,.602941,0
350425,1984,.457944,0
350425,1985,.534247,0
350425,1986,.481481,0
350425,1987,.514493,0
350425,1988,.623188,0
350425,1989,.535032,0
350425,1990,.482759,0
350426,1962,.45,0
350426,1963,.5625,0
350426,1964,.444444,0
350426,1965,.483871,0
350426,1966,.5,0
350426,1967,.458333,0
350426,1968,.517241,0
350426,1969,.451613,0
350426,1970,.5625,0
350426,1971,.631579,0
350426,1972,.517241,0
350426,1973,.483871,0
350426,1974,.478261,0
350426,1975,.55,0
350426,1976,.466667,0
350426,1977,.545455,0
350426,1978,.428571,0
350426,1979,.541667,0
350426,1980,.583333,0
350426,1981,.5,0
350426,1982,.354839,0
350426,1983,.5,0
350426,1984,.653846,0
350426,1985,.5,0
350426,1986,.588235,0
350426,1987,.514286,0
350426,1988,.645161,0
350426,1989,.613636,0
350426,1990,.555556,0
350427,1962,.615385,0
350427,1963,.4,0
350427,1964,.533333,0
350427,1965,.642857,0
350427,1966,.6,0
350427,1967,.538462,0
350427,1968,.594595,0
350427,1969,.333333,0
350427,1970,.5,0
350427,1971,.466667,0
350427,1972,.47619,0
350427,1973,.540541,0
350427,1974,.52381,0
350427,1975,.714286,0
350427,1976,.4375,0
350427,1977,.3125,0
350427,1978,.535714,0
350427,1979,.681818,0
350427,1980,.5,0
350427,1981,.4,0
350427,1982,.5,0
350427,1983,.4,0
350427,1984,.470588,0
350427,1985,.444444,0
350427,1986,.666667,0
350427,1987,.8,0
350427,1988,.6,0
350427,1989,.478261,0
350427,1990,.727273,0
350428,1962,.538462,0
350428,1963,.352941,0
350428,1964,.588235,0
350428,1965,.272727,0
350428,1966,.548387,0
350428,1967,.611111,0
350428,1968,.533333,0
350428,1969,.5,0
350428,1970,.296296,0
350428,1971,.592593,0
350428,1972,.368421,0
350428,1973,.48,0
350428,1974,.526316,0
350428,1975,.4,0
350428,1976,.642857,0
350428,1977,.470588,0
350428,1978,.48,0
350428,1979,.428571,0
350428,1980,.5,0
350428,1981,.68,0
350428,1982,.6,0
350428,1983,.393939,0
350428,1984,.548387,0
350428,1985,.55,0
350428,1986,.677419,0
350428,1987,.76,0
350428,1988,.540541,0
350428,1989,.542857,0
350428,1990,.5,0
350429,1962,.533333,0
350429,1963,.590909,0
350429,1964,.444444,0
350429,1965,.454545,0
350429,1966,.388889,0
350429,1967,.76,0
350429,1968,.428571,0
350429,1969,.482759,0
350429,1970,.714286,0
350429,1971,.483871,0
350429,1972,.454545,0
350429,1973,.413793,0
350429,1974,.454545,0
350429,1975,.545455,0
350429,1976,.727273,0
350429,1977,.40625,0
350429,1978,.464286,0
350429,1979,.52381,0
350429,1980,.5,0
350429,1981,.459459,0
350429,1982,.5,0
350429,1983,.366667,0
350429,1984,.333333,0
350429,1985,.269231,0
350429,1986,.541667,0
350429,1987,.347826,0
350429,1988,.514286,0
350429,1989,.518519,0
350429,1990,.4,0
350430,1962,.48,0
350430,1963,.5,0
350430,1964,.545455,0
350430,1965,.48,0
350430,1966,.416667,0
350430,1967,.6,0
350430,1968,.517241,0
350430,1969,.518519,0
350430,1970,.352941,0
350430,1971,.666667,0
350430,1972,.666667,0
350430,1973,.272727,0
350430,1974,.4375,0
350430,1975,.555556,0
350430,1976,.375,0
350430,1977,.6,0
350430,1978,.5,0
350430,1979,.588235,0
350430,1980,.555556,0
350430,1981,.5,0
350430,1982,.454545,0
350430,1983,.526316,0
350430,1984,.388889,0
350430,1985,.6875,0
350430,1986,.5,0
350430,1987,.533333,0
350430,1988,.454545,0
350430,1989,.566667,0
350430,1990,.533333,0
350480,1962,.512195,0
350480,1963,.534483,0
350480,1964,.479167,0
350480,1965,.607143,0
350480,1966,.470588,0
350480,1967,.677966,0
350480,1968,.57377,0
350480,1969,.453125,0
350480,1970,.489362,0
350480,1971,.5,0
350480,1972,.565217,0
350480,1973,.476923,0
350480,1974,.468085,0
350480,1975,.538462,0
350480,1976,.514286,0
350480,1977,.536232,0
350480,1978,.508197,0
350480,1979,.412698,0
350480,1980,.627119,0
350480,1981,.441176,0
350480,1982,.529412,0
350480,1983,.578947,0
350480,1984,.584906,0
350480,1985,.470588,0
350480,1986,.543478,0
350480,1987,.541667,0
350480,1988,.614035,0
350480,1989,.595745,0
350480,1990,.608696,0
350502,1962,.511905,0
350502,1963,.4375,0
350502,1964,.397436,0
350502,1965,.493827,0
350502,1966,.406977,0
350502,1967,.43038,0
350502,1968,.533333,0
350502,1969,.506024,0
350502,1970,.491803,0
350502,1971,.553846,0
350502,1972,.480519,0
350502,1973,.472973,0
350502,1974,.484375,0
350502,1975,.485714,0
350502,1976,.574074,0
350502,1977,.538462,0
350502,1978,.534247,0
350502,1979,.424242,0
350502,1980,.56,0
350502,1981,.482143,0
350502,1982,.47561,0
350502,1983,.518519,0
350502,1984,.46988,0
350502,1985,.536082,0
350502,1986,.495652,0
350502,1987,.554795,0
350502,1988,.539063,0
350502,1989,.511628,0
350502,1990,.62069,0
350521,1962,.390625,0
350521,1963,.407407,0
350521,1964,.341463,0
350521,1965,.461538,0
350521,1966,.472222,0
350521,1967,.444444,0
350521,1968,.378378,0
350521,1969,.306667,0
350521,1970,.385542,0
350521,1971,.409091,0
350521,1972,.309524,0
350521,1973,.46087,0
350521,1974,.336842,0
350521,1975,.410714,0
350521,1976,.333333,0
350521,1977,.48062,0
350521,1978,.486842,0
350521,1979,.5,0
350521,1980,.368932,0
350521,1981,.483607,0
350521,1982,.525773,0
350521,1983,.448052,0
350521,1984,.424051,0
350521,1985,.536458,0
350521,1986,.502825,0
350521,1987,.508876,0
350521,1988,.495098,0
350521,1989,.581818,0
350521,1990,.5,0
350522,1962,.518987,0
350522,1963,.51,0
350522,1964,.382813,0
350522,1965,.533333,0
350522,1966,.475309,0
350522,1967,.423611,0
350522,1968,.54375,0
350522,1969,.544444,0
350522,1970,.516393,0
350522,1971,.47486,0
350522,1972,.511236,0
350522,1973,.460227,0
350522,1974,.510753,0
350522,1975,.620438,0
350522,1976,.578947,0
350522,1977,.551887,0
350522,1978,.456432,0
350522,1979,.502959,0
350522,1980,.554878,0
350522,1981,.47486,0
350522,1982,.50885,0
350522,1983,.53211,0
350522,1984,.492683,0
350522,1985,.44186,0
350522,1986,.575472,0
350522,1987,.536,0
350522,1988,.520599,0
350522,1989,.564655,0
350522,1990,.606557,0
350523,1962,.47561,0
350523,1963,.490196,0
350523,1964,.487603,0
350523,1965,.471947,0
350523,1966,.516484,0
350523,1967,.528,0
350523,1968,.462329,0
350523,1969,.521875,0
350523,1970,.536458,0
350523,1971,.454811,0
350523,1972,.510135,0
350523,1973,.472131,0
350523,1974,.511182,0
350523,1975,.535519,0
350523,1976,.504202,0
350523,1977,.501484,0
350523,1978,.513699,0
350523,1979,.455738,0
350523,1980,.530769,0
350523,1981,.502976,0
350523,1982,.542466,0
350523,1983,.480114,0
350523,1984,.508108,0
350523,1985,.517327,0
350523,1986,.514423,0
350523,1987,.55314,0
350523,1988,.545232,0
350523,1989,.560526,0
350523,1990,.486111,0
350524,1962,.457831,0
350524,1963,.528796,0
350524,1964,.503185,0
350524,1965,.586826,0
350524,1966,.506787,0
350524,1967,.513228,0
350524,1968,.502092,0
350524,1969,.469072,0
350524,1970,.467532,0
350524,1971,.553648,0
350524,1972,.548718,0
350524,1973,.550661,0
350524,1974,.45082,0
350524,1975,.444444,0
350524,1976,.54023,0
350524,1977,.483271,0
350524,1978,.527197,0
350524,1979,.53617,0
350524,1980,.494118,0
350524,1981,.455224,0
350524,1982,.48,0
350524,1983,.505455,0
350524,1984,.492424,0
350524,1985,.542169,0
350524,1986,.435424,0
350524,1987,.462783,0
350524,1988,.477848,0
350524,1989,.443709,0
350524,1990,.326389,0
350525,1962,.409396,0
350525,1963,.414063,0
350525,1964,.341463,0
350525,1965,.370861,0
350525,1966,.44,0
350525,1967,.408696,0
350525,1968,.426667,0
350525,1969,.490909,0
350525,1970,.527778,0
350525,1971,.492424,0
350525,1972,.492063,0
350525,1973,.471338,0
350525,1974,.469565,0
350525,1975,.404494,0
350525,1976,.44186,0
350525,1977,.470588,0
350525,1978,.514793,0
350525,1979,.454545,0
350525,1980,.47541,0
350525,1981,.509091,0
350525,1982,.576471,0
350525,1983,.470199,0
350525,1984,.544444,0
350525,1985,.491429,0
350525,1986,.522388,0
350525,1987,.535211,0
350525,1988,.517857,0
350525,1989,.507109,0
350525,1990,.57732,0
350526,1962,.509091,0
350526,1963,.536585,0
350526,1964,.474576,0
350526,1965,.476744,0
350526,1966,.571429,0
350526,1967,.56338,0
350526,1968,.564103,0
350526,1969,.45,0
350526,1970,.52,0
350526,1971,.504132,0
350526,1972,.495146,0
350526,1973,.453704,0
350526,1974,.47,0
350526,1975,.633333,0
350526,1976,.305556,0
350526,1977,.410714,0
350526,1978,.494505,0
350526,1979,.53271,0
350526,1980,.584615,0
350526,1981,.547619,0
350526,1982,.473282,0
350526,1983,.515789,0
350526,1984,.5,0
350526,1985,.464286,0
350526,1986,.548387,0
350526,1987,.508929,0
350526,1988,.555556,0
350526,1989,.432203,0
350526,1990,.589744,0
350580,1962,.4875,0
350580,1963,.453846,0
350580,1964,.416667,0
350580,1965,.443548,0
350580,1966,.524752,0
350580,1967,.387755,0
350580,1968,.545455,0
350580,1969,.474747,0
350580,1970,.526316,0
350580,1971,.561224,0
350580,1972,.511628,0
350580,1973,.555556,0
350580,1974,.494845,0
350580,1975,.462687,0
350580,1976,.48,0
350580,1977,.511111,0
350580,1978,.462366,0
350580,1979,.424658,0
350580,1980,.568965,0
350580,1981,.440476,0
350580,1982,.465347,0
350580,1983,.571429,0
350580,1984,.468468,0
350580,1985,.459459,0
350580,1986,.457364,0
350580,1987,.603306,0
350580,1988,.598684,0
350580,1989,.536765,0
350580,1990,.603774,0
350602,1962,.516129,0
350602,1963,.525,0
350602,1964,.575758,0
350602,1965,.509804,0
350602,1966,.675676,0
350602,1967,.433333,0
350602,1968,.5,0
350602,1969,.40625,0
350602,1970,.540541,0
350602,1971,.560976,0
350602,1972,.461538,0
350602,1973,.47619,0
350602,1974,.409091,0
350602,1975,.5,0
350602,1976,.5,0
350602,1977,.482759,0
350602,1978,.545455,0
350602,1979,.423077,0
350602,1980,.619048,0
350602,1981,.566667,0
350602,1982,.545455,0
350602,1983,.666667,0
350602,1984,.689655,0
350602,1985,.473684,0
350602,1986,.575,0
350602,1987,.52,0
350602,1988,.548387,0
350602,1989,.574468,0
350602,1990,.555556,0
350621,1962,.474026,0
350621,1963,.532934,0
350621,1964,.5,0
350621,1965,.546512,0
350621,1966,.48855,0
350621,1967,.532374,0
350621,1968,.46875,0
350621,1969,.544304,0
350621,1970,.386555,0
350621,1971,.541872,0
350621,1972,.440298,0
350621,1973,.519084,0
350621,1974,.472,0
350621,1975,.447059,0
350621,1976,.51,0
350621,1977,.560345,0
350621,1978,.564286,0
350621,1979,.464,0
350621,1980,.464912,0
350621,1981,.574324,0
350621,1982,.572414,0
350621,1983,.550336,0
350621,1984,.553333,0
350621,1985,.572327,0
350621,1986,.604167,0
350621,1987,.607143,0
350621,1988,.52027,0
350621,1989,.521739,0
350621,1990,.518072,0
350622,1962,.515152,0
350622,1963,.521127,0
350622,1964,.54902,0
350622,1965,.426829,0
350622,1966,.333333,0
350622,1967,.485714,0
350622,1968,.375,0
350622,1969,.494382,0
350622,1970,.583333,0
350622,1971,.597222,0
350622,1972,.540816,0
350622,1973,.442857,0
350622,1974,.494737,0
350622,1975,.432432,0
350622,1976,.54,0
350622,1977,.539326,0
350622,1978,.506849,0
350622,1979,.516129,0
350622,1980,.548387,0
350622,1981,.541667,0
350622,1982,.394366,0
350622,1983,.533333,0
350622,1984,.5,0
350622,1985,.565217,0
350622,1986,.606061,0
350622,1987,.393939,0
350622,1988,.39759,0
350622,1989,.488372,0
350622,1990,.5,0
350623,1962,.413333,0
350623,1963,.622449,0
350623,1964,.581081,0
350623,1965,.529412,0
350623,1966,.545455,0
350623,1967,.46988,0
350623,1968,.5,0
350623,1969,.472441,0
350623,1970,.47619,0
350623,1971,.507353,0
350623,1972,.589744,0
350623,1973,.504425,0
350623,1974,.5,0
350623,1975,.603448,0
350623,1976,.457627,0
350623,1977,.541667,0
350623,1978,.5,0
350623,1979,.409524,0
350623,1980,.519481,0
350623,1981,.476744,0
350623,1982,.445946,0
350623,1983,.576923,0
350623,1984,.4625,0
350623,1985,.364706,0
350623,1986,.535211,0
350623,1987,.5,0
350623,1988,.534884,0
350623,1989,.49,0
350623,1990,.54,0
350624,1962,.423913,0
350624,1963,.455172,0
350624,1964,.5,0
350624,1965,.589552,0
350624,1966,.466102,0
350624,1967,.459259,0
350624,1968,.535948,0
350624,1969,.484127,0
350624,1970,.524272,0
350624,1971,.503497,0
350624,1972,.470149,0
350624,1973,.519084,0
350624,1974,.461538,0
350624,1975,.424658,0
350624,1976,.568807,0
350624,1977,.529412,0
350624,1978,.572414,0
350624,1979,.533835,0
350624,1980,.5625,0
350624,1981,.448485,0
350624,1982,.488764,0
350624,1983,.5,0
350624,1984,.54386,0
350624,1985,.536313,0
350624,1986,.497355,0
350624,1987,.612903,0
350624,1988,.613445,0
350624,1989,.651613,0
350624,1990,.580645,0
350625,1962,.833333,0
350625,1963,.625,0
350625,1964,.625,0
350625,1965,.555556,0
350625,1966,.642857,0
350625,1967,.714286,0
350625,1968,.625,0
350625,1969,.5,0
350625,1970,.25,0
350625,1971,.5,0
350625,1972,.461538,0
350625,1973,.25,0
350625,1974,.666667,0
350625,1975,1,0
350625,1976,.6,0
350625,1977,.625,0
350625,1978,.555556,0
